enterprise_number,year,10,10/11,10/15,10/49,11,12,13,14,15,16,17,17/49,19,20/58,21,21/28,22/27,28,29,29/58,3,40/41,42/48,490/1,492/3,50/53,54/58,60,60/61,60/66A,61,62,630,631/4,635/8,640/8,649,65/66B,66A,67/77,680,689,691/2,694,694/7,695,696,697,70,70/76A,71,72,74,75,75/76B,76,76A,780,789,791/2,794,9900,9901,9903,9904,9905,9906
0422834777,2015,1215000.0,,1698548.0,1729882.0,,,122950.0,360598.0,,,,31333.0,,1729882.0,,,1538322.0,671.0,,190888.0,,28226.0,31333.0,7190.0,,,155471.0,,,,,,3887.0,,,9810.0,,,,,,,1000.0,,,,,,,,,,,378.0,,,,,,,,32162.0,18464.0,18681.0,18681.0,18681.0,361598.0
0422834777,2016,1215000.0,,1746331.0,1761676.0,,,125350.0,405981.0,,,,15344.0,,1761676.0,,1535106.0,1534435.0,671.0,,226569.0,,16589.0,15344.0,17875.0,,,192105.0,,,,,,3887.0,,,9525.0,,,,,,,2400.0,,,,,,,,,,,214.0,,,,,,,,61084.0,47671.0,47782.0,47782.0,47782.0,408381.0
0422834777,2017,1215000.0,,1796442.0,1809909.0,,,128350.0,453092.0,,,,13467.0,,1809909.0,,1531218.0,1530547.0,671.0,,278691.0,,15429.0,13467.0,44267.0,,,218994.0,,,,,,3887.0,,,9262.0,,129.0,,,,,3000.0,,,,,,,,,,,191.0,191.0,,,,,,,63198.0,50048.0,50110.0,50110.0,50110.0,456092.0
0422834777,2018,1215000.0,,1843402.0,1853168.0,,,130850.0,497552.0,,,,9766.0,,1853168.0,,1527331.0,1526659.0,671.0,,325837.0,,13897.0,9766.0,30144.0,,,281794.0,,,,,,3887.0,,,9618.0,,129.0,,,,,2500.0,,,,,,,,,,,217.0,217.0,,,,,,,60377.0,46871.0,46960.0,46960.0,46960.0,500052.0
0422834777,2019,1215000.0,,1877238.0,1888342.0,,,132600.0,529638.0,,,,11104.0,,1888342.0,,1523443.0,1522772.0,671.0,,364899.0,,16129.0,11104.0,33273.0,,,315496.0,,,,,,3887.0,,,9554.0,,135.0,,14023.0,,,1750.0,,,,,,,,,,,219.0,219.0,,,,,,,61216.0,47774.0,47859.0,33835.0,33835.0,531388.0
0422834777,2020,1215000.0,1215000.0,1912616.0,1933772.0,,,134400.0,563216.0,,,,21156.0,,1933772.0,,1519556.0,1518884.0,671.0,,414216.0,,29993.0,21156.0,32202.0,,,352020.0,,,,,,3887.0,,,9803.0,,135.0,,11879.0,,,1800.0,,,,,,,,,,,0.0,0.0,,,,,,,61084.0,47393.0,47258.0,35378.0,35378.0,565016.0
0422834777,2021,1215000.0,1215000.0,1949561.0,1964050.0,,,136250.0,598311.0,,,,14489.0,,1964050.0,,1515668.0,1514997.0,671.0,,448382.0,,16033.0,14489.0,30699.0,,,401649.0,,,,,,3887.0,,,9723.0,,36.0,,12425.0,,,1850.0,,,,,,,,,,,1.0,1.0,,,,,,,63016.0,49404.0,49369.0,36944.0,36944.0,600161.0
0422834777,2022,1215000.0,1215000.0,1977555.0,1981795.0,,,137750.0,624805.0,,,,4239.0,,1981795.0,,1511781.0,1511109.0,671.0,,470014.0,,19489.0,4239.0,24263.0,,,426260.0,,,,,,3887.0,,,9963.0,,36.0,,9280.0,,,1500.0,,,,,,,,,,,0.0,0.0,,,,,,,51162.0,37310.0,37274.0,27994.0,27994.0,626305.0
0422834777,2023,1215000.0,1215000.0,2013602.0,2017184.0,,,139600.0,659002.0,,,,3582.0,,2017184.0,,1508947.0,1508275.0,671.0,,508237.0,,21771.0,3582.0,29922.0,,400000.0,56543.0,,,,,,2833.0,,,10905.0,,36.0,,12385.0,,,1850.0,,,,,,,,,,,491.0,491.0,,,,,,,61715.0,47976.0,48431.0,36046.0,36046.0,660852.0
0422844972,2014,75000.0,,1113956.0,1201761.0,,,140678.0,898278.0,,,,87804.0,,1201761.0,,,15440.0,450502.0,,735818.0,,381212.0,83804.0,13351.0,4000.0,,341253.0,,,,,530582.0,11842.0,,,4674.0,,,,7826.0,,,,,,,,,,,,,,1750.0,,154.0,,,,,,578467.0,31367.0,31885.0,24059.0,24059.0,898278.0
0422844972,2015,75000.0,,1161560.0,1532931.0,,,140678.0,945882.0,,,,371370.0,,1532931.0,,,9280.0,432186.0,,1091464.0,,391107.0,366370.0,14416.0,5000.0,,685940.0,,,,,706138.0,9110.0,,,5800.0,,,,16862.0,,,,,,,,,,,,,,1158.0,,413.0,,,,,,785307.0,64258.0,64466.0,47603.0,47603.0,945882.0
0422844972,2016,75000.0,,1187671.0,1361972.0,,,140678.0,971992.0,,,,174301.0,,1361972.0,,,9268.0,448649.0,,904054.0,,472969.0,169301.0,170737.0,5000.0,,260348.0,,,,,654280.0,6121.0,,,5113.0,,,,14973.0,,,,,,30000.0,,,,,,,,918.0,,,,,,,,736711.0,71196.0,71083.0,56110.0,56110.0,1001992.0
0422844972,2017,75000.0,,1193455.0,1374541.0,,,140678.0,977777.0,,,,181085.0,,1374541.0,,452174.0,3525.0,448649.0,,922366.0,,381345.0,176085.0,196242.0,5000.0,,344778.0,,,,,563519.0,5743.0,,,5704.0,,1159.0,,3517.0,,,,,,,,,,,,,,857.0,857.0,,,,,,,584572.0,9604.0,9302.0,5784.0,5784.0,977777.0
0422844972,2018,75000.0,,1241449.0,1508201.0,,,140678.0,1025771.0,,,,266751.0,,1508201.0,,489924.0,41275.0,448649.0,,1018277.0,61064.0,531783.0,261751.0,219712.0,5000.0,,205716.0,,,,,619034.0,11342.0,,,68423.0,,1072.0,,29433.0,,,,,,,,,,,,,,269.0,269.0,,,,,,,777030.0,78229.0,77427.0,47993.0,47993.0,1025771.0
0422844972,2019,75000.0,,1268221.0,1546177.0,,,140678.0,1052543.0,,,,277955.0,,1546177.0,,481223.0,32574.0,448649.0,,1064953.0,30997.0,483264.0,272955.0,3005.0,5000.0,,547685.0,,,,,731451.0,12097.0,,,4028.0,,1177.0,,27519.0,,,,30000.0,,,,,,,,,,583.0,583.0,,,,,,,832462.0,84885.0,84292.0,56772.0,56772.0,1082543.0
0422844972,2020,75000.0,,1273530.0,1373575.0,,,140678.0,1057851.0,,,,100045.0,,1373575.0,,445437.0,25179.0,420257.0,,928138.0,30997.0,560243.0,94630.0,10765.0,5415.0,,326132.0,,,,,580668.0,12328.0,,,6488.0,,1286.0,,4488.0,,,,0.0,,,,,,,,,,480.0,480.0,,,,,,,610088.0,10602.0,9796.0,5308.0,5308.0,1057851.0
0422844972,2021,75000.0,75000.0,1293861.0,1427510.0,,,140678.0,1078183.0,,,,133648.0,,1427510.0,,489747.0,70689.0,419057.0,,937762.0,30997.0,242927.0,128233.0,17896.0,5415.0,,645941.0,,,,,704054.0,12661.0,,,4979.0,,1834.0,,10994.0,,,,,,,,,,,,,,314.0,314.0,,,,,,,754539.0,32845.0,31325.0,20331.0,20331.0,1078183.0
0422844972,2022,75000.0,75000.0,1298285.0,1419866.0,,,140678.0,1082607.0,,,,121580.0,,1419866.0,,561125.0,142067.0,419057.0,,858741.0,30997.0,220799.0,116146.0,20716.0,5434.0,,586227.0,,,,,669705.0,23039.0,,,12035.0,,1957.0,,2190.0,,,,,,,,,,,,,,114.0,114.0,,,,,,,713237.0,8457.0,6615.0,4424.0,4424.0,1082607.0
0422844972,2023,75000.0,75000.0,1310235.0,1441605.0,,,140678.0,1094556.0,,,,131370.0,,1441605.0,,557843.0,138786.0,419057.0,,883761.0,28969.0,356453.0,126370.0,23883.0,5000.0,,474455.0,,,,,766664.0,20453.0,,,3221.0,,987.0,,4460.0,,,,,,,,,,,,,,55.0,55.0,,,,,,,807682.0,17342.0,16410.0,11949.0,11949.0,1094556.0
0422878131,2013,9200000.0,,10223665.0,27917752.0,47056.0,,976607.0,,,764750.0,,16929336.0,,27917752.0,753061.0,,11853145.0,4287455.0,,11024089.0,6196644.0,4645109.0,16648272.0,102765.0,281065.0,,79571.0,13913923.0,,,6055646.0,4614469.0,2050282.0,-23216.0,,140810.0,,,,191845.0,,,29710.0,,,570000.0,,,26826876.0,,674616.0,,662282.0,4038.0,,33436.0,,17804.0,34576.0,5511.0,,,1435952.0,733662.0,559622.0,594198.0,594198.0
0422878131,2014,6600000.0,,5218992.0,26117326.0,47057.0,,942479.0,-2370544.0,,370741.0,10768333.0,20527592.0,,26117326.0,1156564.0,,11093361.0,4286848.0,,9580553.0,4933653.0,4348402.0,9138486.0,31630.0,620774.0,,266868.0,11569584.0,,,6122546.0,4739266.0,2175088.0,387105.0,,223631.0,,,,15.0,,,,,,,,,23629730.0,,-1134155.0,,999656.0,868.0,,34081.0,,17574.0,34128.0,,,,-1699205.0,-2422231.0,-2404672.0,-2370544.0,-2370544.0
0422878131,2015,6600000.0,,4276410.0,23728866.0,47056.0,,908351.0,-3278998.0,,148330.0,9214667.0,19304126.0,,23728866.0,832337.0,,9362137.0,4293338.0,,9241054.0,3834100.0,4972162.0,9288582.0,74046.0,800876.0,,360745.0,11460176.0,,,5987897.0,4447504.0,2397060.0,-72229.0,,147320.0,,,,13.0,,,,,,,,,23301000.0,,-615021.0,,1271970.0,13803.0,,1064.0,,17573.0,34128.0,,,,-386996.0,-960138.0,-942578.0,-908450.0,-3278998.0
0422878131,2016,6231258.0,,9144550.0,23629204.0,47056.0,,958768.0,1907466.0,,114701.0,4661000.0,14369953.0,,23629204.0,671257.0,14743139.0,8284873.0,5787008.0,,8886065.0,4215741.0,4586644.0,9281511.0,60280.0,427441.0,,23398.0,12781635.0,,,5336626.0,4355575.0,1945670.0,-2687.0,,167058.0,,,,4464.0,,,84135.0,,,,,,24180586.0,,458522.0,,934409.0,29005.0,,1757541.0,,17362.0,33719.0,3278998.0,,,852903.0,1944985.0,1957883.0,1991602.0,-1287395.0
0422878131,2017,6231258.0,,9703420.0,26180140.0,47056.0,,925049.0,2500056.0,,88785.0,3107333.0,16387934.0,,26180140.0,506214.0,14552408.0,8258685.0,5787508.0,,11627731.0,5271930.0,6295147.0,12693014.0,38196.0,587586.0,,22457.0,16870910.0,,,5850298.0,4552109.0,1638996.0,-47931.0,,173526.0,,522679.0,353672.0,4015.0,,,,,,,,,28113134.0,,875005.0,,992378.0,13990.0,275099.0,456719.0,195611.0,17362.0,33719.0,,,,793102.0,545522.0,558870.0,592589.0,2500056.0
0422878131,2019,13234785.0,,17776712.0,27364566.0,47056.0,,910816.0,3584053.0,,61145.0,574980.0,9526710.0,,27364566.0,933116.0,15625337.0,8905269.0,5786951.0,,11739230.0,4881915.0,6703683.0,8370828.0,133668.0,580901.0,,19963.0,28788638.0,,,9760393.0,8268744.0,3121094.0,-3616.0,,281015.0,,686127.0,67701.0,512135.0,,,57052.0,,,,,,50350120.0,,-214122.0,,1833004.0,54211.0,532378.0,501145.0,22978.0,26456.0,71285.0,,,,1709192.0,1555442.0,1069764.0,1141049.0,3641105.0
0422878131,2020,13234785.0,13281842.0,18616662.0,27816038.0,47056.0,,916973.0,4417846.0,,76112.0,392930.0,9123262.0,,27816038.0,649134.0,15329664.0,8893876.0,5786654.0,,12486374.0,4216936.0,8120961.0,8422288.0,114743.0,308044.0,,33732.0,14996249.0,,,5333188.0,5355444.0,1722847.0,-23767.0,,173776.0,,381001.0,,456491.0,,,43883.0,,,,,,28021716.0,,-518012.0,,900201.0,736016.0,843716.0,110226.0,2527.0,13355.0,37726.0,,,,820371.0,1283086.0,839950.0,877676.0,4461730.0
0422878131,2021,13234785.0,13281842.0,18248690.0,30070158.0,47056.0,,962488.0,4004359.0,,54750.0,200844.0,11766717.0,,30070158.0,277230.0,14735795.0,8671806.0,5786759.0,,15334363.0,4703662.0,9575135.0,11117858.0,61901.0,448014.0,,993663.0,19573744.0,,,6198460.0,6197985.0,1619501.0,-113346.0,,167489.0,,296475.0,,572849.0,,,83500.0,2000000.0,,,,,34832504.0,,-72037.0,,1140424.0,53933.0,188435.0,169002.0,34500.0,12661.0,37985.0,,,,2300256.0,2192216.0,1632028.0,1670014.0,6087860.0
0422878131,2022,13234785.0,13281842.0,20133180.0,37029148.0,47056.0,,1026808.0,5824530.0,,54952.0,1575010.0,16841014.0,,37029148.0,277724.0,14120039.0,8055258.0,5787056.0,,22909108.0,7302791.0,14140860.0,14803436.0,122268.0,462567.0,,1343188.0,31157048.0,,46028280.0,6569910.0,6501739.0,1429508.0,171282.0,12863.0,177416.0,,946415.0,8510.0,855718.0,,,95798.0,,,,,,45838624.0,49549676.0,2439083.0,,1266970.0,88531.0,152562.0,69031.0,5000.0,12661.0,31478.0,,,,3521399.0,2727546.0,1884490.0,1915969.0,5920329.0
0422878131,2023,13234785.0,13281842.0,24967830.0,38859820.0,47056.0,,1268540.0,10417447.0,,5005.0,886794.0,13886983.0,,38859820.0,159568.0,14374886.0,8437640.0,5777678.0,,24484934.0,6468763.0,15235919.0,12781150.0,107472.0,219039.0,,2672778.0,27455786.0,,43041320.0,6955600.0,7361495.0,1136544.0,-45013.0,-27480.0,204389.0,,304055.0,0.0,1627148.0,,,241732.0,,,,,,48682176.0,48986604.0,-927110.0,,1231540.0,690660.0,798103.0,107442.0,0.0,22466.0,,,,,5945284.0,6439331.0,4834649.0,4834649.0,10659180.0
0422881396,2014,150000.0,,493726.0,530539.0,,,32121.0,311604.0,,,,36813.0,,530539.0,,,343553.0,976.0,,186009.0,,40557.0,36813.0,36652.0,,,108799.0,,,,,,14036.0,,,8671.0,,,,32900.0,,,,,,,,,,,,,,75.0,,5355.0,,,,,,95873.0,73164.0,78490.0,45589.0,45589.0,311604.0
0422881396,2015,150000.0,,397017.0,570839.0,,,32121.0,214895.0,,,,173822.0,,570839.0,,,345370.0,976.0,,224492.0,,46561.0,173822.0,40612.0,,,137319.0,,,,,,16508.0,,,7694.0,,,,22116.0,,,,150000.0,,,,,,,,,,1617.0,,,,,,,,98077.0,73875.0,75407.0,53291.0,53291.0,364895.0
0422881396,2016,150000.0,,433372.0,451119.0,,,32121.0,251250.0,,,,17747.0,,451119.0,,354441.0,353465.0,976.0,,96677.0,,45958.0,17747.0,40652.0,,,10067.0,,,,,,20271.0,,,8652.0,,,,15385.0,,,,,,,,,,,,,,,,,,,,,,80755.0,51832.0,51740.0,36354.0,36354.0,251250.0
0422881396,2017,150000.0,,452663.0,475430.0,,,32121.0,270541.0,,,,22767.0,,475430.0,,336139.0,335163.0,976.0,,139290.0,,32410.0,22767.0,40715.0,,,66164.0,,,,,,20489.0,,,30631.0,,96.0,,18695.0,,,,,,,,,,,,,,269.0,269.0,,,,,,,88934.0,37813.0,37986.0,19290.0,19290.0,270541.0
0422881396,2018,150000.0,,496523.0,514157.0,,,32121.0,314401.0,,,,17634.0,,514157.0,,323762.0,322786.0,976.0,,190394.0,,29505.0,17634.0,45855.0,,,115033.0,,,,,,21127.0,,,11471.0,,124.0,,19802.0,,,,,,,,,,,,,,,,,,,,,,96385.0,63786.0,63662.0,43860.0,43860.0,314401.0
0422881396,2019,150000.0,,508837.0,540386.0,,,32121.0,326716.0,,,,31548.0,,540386.0,,310521.0,309545.0,976.0,,229864.0,,26312.0,31548.0,66599.0,,,136951.0,,,,,,23098.0,,,12056.0,,126.0,,15150.0,,,,24828.0,,,,,,,,,,,,,,,,,,86279.0,51124.0,50997.0,35846.0,35846.0,351544.0
0422881396,2020,150000.0,150000.0,555301.0,566141.0,,,32121.0,373180.0,,,,10839.0,,566141.0,,289184.0,288208.0,976.0,,276957.0,,11077.0,10839.0,51460.0,,,214419.0,,,,,,22404.0,,,24013.0,,259.0,,19325.0,,,,,,,,,,,,,,,,,1518.0,,,,,112467.0,66049.0,65790.0,46464.0,46464.0,373180.0
0422881396,2021,150000.0,150000.0,311957.0,630122.0,,,32121.0,129835.0,,,,318165.0,,630122.0,,272329.0,271353.0,976.0,,357793.0,,,313227.0,38512.0,4938.0,,319281.0,,,,,,16855.0,,,16516.0,,342.0,,20212.0,,,,300000.0,300000.0,,,,,,,,,,,,,,,,,110581.0,77210.0,76868.0,56655.0,56655.0,429835.0
0422881396,2022,150000.0,150000.0,368027.0,381428.0,,,32121.0,185905.0,,,,13400.0,,381428.0,,255474.0,254498.0,976.0,,125953.0,,415.0,7360.0,43517.0,6040.0,,82021.0,,,,,,16855.0,,,17859.0,,341.0,,20084.0,,,,,,,,,,,,,,,,,,,,,,111211.0,76496.0,76155.0,56070.0,56070.0,185905.0
0422881396,2023,150000.0,150000.0,393583.0,394113.0,,,113748.0,129835.0,,,,530.0,,394113.0,,239119.0,238143.0,976.0,,154994.0,,5903.0,530.0,7793.0,,,141297.0,,,,,,16355.0,,,16297.0,,389.0,,15596.0,,,30653.0,,,,,,,,,,,,,,,,,,,79292.0,46639.0,46250.0,30653.0,30653.0,160489.0
0422899115,2014,467000.0,,1497104.0,1604433.0,,,1030104.0,,,,,107329.0,,1604433.0,,,137685.0,,,1466747.0,145400.0,828433.0,107329.0,,,375000.0,117914.0,,,,,748983.0,38428.0,,,12626.0,,,,66269.0,,,131825.0,,,,,,,,,,,6772.0,,,,,,,,992202.0,192164.0,198094.0,131825.0,131825.0,131825.0
0422899115,2015,467000.0,,1646169.0,1768512.0,,,1179169.0,,,,,122343.0,,1768512.0,,,147049.0,,,1621463.0,148500.0,644277.0,122343.0,,,275000.0,553685.0,,,,,756535.0,39902.0,81916.0,,50932.0,,,,89505.0,,,174065.0,25000.0,,,,,,,,,,26058.0,,,,,,25000.0,,1167900.0,238614.0,263571.0,174065.0,174065.0,174065.0
0422899115,2016,467000.0,,1754286.0,1850573.0,,,1287286.0,,,,,96286.0,,1850573.0,,211424.0,211424.0,,,1639149.0,149169.0,682641.0,96286.0,,,150000.0,657338.0,,,,,719989.0,59808.0,,,6221.0,,,,52561.0,,,108117.0,,,,,,,,,,,9443.0,,,,,,,,937941.0,151921.0,160678.0,108117.0,108117.0,108117.0
0422899115,2017,467000.0,,1747386.0,2057748.0,,,1280386.0,,,,,310362.0,,2057748.0,,186206.0,186206.0,,,1871542.0,155604.0,662535.0,310362.0,,,150000.0,903402.0,,,,,683138.0,62962.0,,,5509.0,,646.0,,136410.0,,,207385.0,214285.0,,,,,,,,,,4068.0,4068.0,,,,,214285.0,,1091984.0,340373.0,343796.0,207385.0,207385.0,207385.0
0422899115,2018,467000.0,,1905282.0,2100313.0,,,1438282.0,,,,,195031.0,,2100313.0,,185218.0,185218.0,,,1915095.0,160371.0,805107.0,195031.0,,,150000.0,799616.0,,,,,700079.0,59722.0,,,12238.0,,744.0,,78825.0,,,157895.0,,,,,,,,,,,1432.0,1432.0,,,,,,,1008072.0,236032.0,236721.0,157895.0,157895.0,157895.0
0422899115,2019,467000.0,,1956761.0,2070170.0,,,1489761.0,,,,,113409.0,,2070170.0,,163729.0,159680.0,4049.0,,1906440.0,175701.0,458984.0,85619.0,3577.0,27789.0,526801.0,741375.0,,,,,728993.0,57734.0,168280.0,,6048.0,,3283.0,,20503.0,,,51479.0,,,,,,,,,,,7825.0,7825.0,,,,,,,1028496.0,67439.0,71982.0,51479.0,51479.0,51479.0
0422899115,2020,467000.0,467000.0,2019152.0,2280630.0,,,1552152.0,,,,,261478.0,,2280630.0,,262686.0,258637.0,4049.0,,2017944.0,195059.0,696570.0,242498.0,4139.0,18979.0,168979.0,953195.0,,,,,593185.0,42409.0,-13226.0,,20255.0,,1971.0,,84220.0,,,194217.0,131825.0,,,,,,,,,,23817.0,23817.0,15186.0,15186.0,,,131825.0,,899215.0,256591.0,278437.0,194217.0,194217.0,194217.0
0422899115,2021,467000.0,467000.0,1908931.0,2152951.0,,,1441931.0,,,,,244019.0,,2152951.0,,222344.0,211295.0,11049.0,,1930606.0,249291.0,680296.0,220374.0,3242.0,23644.0,171683.0,826092.0,,,,,628134.0,56970.0,,,7102.0,,2283.0,,46067.0,,,107025.0,208117.0,208117.0,,,,,,,,,8535.0,8535.0,248.0,248.0,,9129.0,208117.0,,829917.0,137710.0,143962.0,97895.0,107025.0,107025.0
0422899115,2022,467000.0,467000.0,1774932.0,2133859.0,,,1307932.0,,,,,358927.0,,2133859.0,,194866.0,178202.0,16664.0,,1938993.0,272576.0,565874.0,357883.0,13445.0,1044.0,48169.0,1038926.0,,,,,656614.0,56341.0,127227.0,,7687.0,,3863.0,,31152.0,,,73386.0,207385.0,207385.0,,,,,,,,,23145.0,23145.0,,,,,207385.0,,933127.0,85257.0,104538.0,73386.0,73386.0,73386.0
0422899115,2023,467000.0,467000.0,1823403.0,1956305.0,,,1356403.0,,,,,132901.0,,1956305.0,,138512.0,129743.0,8769.0,,1817793.0,311544.0,468256.0,127266.0,2043.0,5635.0,305994.0,729954.0,,,,,620481.0,48458.0,-153886.0,,162190.0,,-1326.0,,20464.0,,,48471.0,,,,,,,,,,,5842.0,5842.0,,,,,,,739011.0,61768.0,68936.0,48471.0,48471.0,48471.0
0422971567,2014,99157.0,,1620304.0,1724684.0,,,42917.0,1478230.0,,4462.0,,99918.0,,1724684.0,3220.0,,780283.0,,,941181.0,523546.0,192955.0,99918.0,,,,224680.0,,,,,438734.0,73414.0,,,13625.0,,,,5167.0,,,,,,,,,,,,,,17058.0,,,,,,,,579668.0,53895.0,65127.0,59960.0,59960.0,1478230.0
0422971567,2015,99157.0,,1727850.0,1827077.0,,,42917.0,1585775.0,,4462.0,,94764.0,,1827077.0,609.0,,742226.0,,,1084240.0,486563.0,190074.0,94764.0,,,,407602.0,,,,,356922.0,65020.0,5935.0,,12686.0,,,,42363.0,,,,,,,,,,,,,,14634.0,,,,,,,,580942.0,140376.0,149909.0,107545.0,107545.0,1585775.0
0422971567,2016,99157.0,,1776434.0,1883737.0,,,42917.0,1634359.0,,4462.0,,102840.0,,1883737.0,,687968.0,687833.0,135.0,,1195768.0,477942.0,151553.0,102840.0,,,,566272.0,,,,,324775.0,57363.0,,,12546.0,,,,19768.0,,,,,,,,,,,,,,21530.0,,,,,,,,445912.0,51227.0,68352.0,48583.0,48583.0,1634359.0
0422971567,2017,99157.0,,1777722.0,1920583.0,,,42917.0,1635647.0,,2637.0,,140223.0,,1920583.0,,651310.0,651310.0,,,1269272.0,476034.0,132755.0,140223.0,,,,660482.0,,,,,283793.0,68870.0,,,10834.0,,4745.0,1825.0,31245.0,,,,48000.0,,,,,,,,,,10708.0,10708.0,,,,,,,438069.0,74570.0,80533.0,49288.0,49288.0,1683647.0
0422971567,2018,99157.0,,1784939.0,1869063.0,,,42917.0,1642864.0,,2637.0,,81486.0,,1869063.0,12311.0,607137.0,594825.0,,,1261926.0,522996.0,76787.0,81486.0,6186.0,,,655955.0,,,,,237916.0,64783.0,,,11199.0,,3383.0,,8869.0,,,,,,,,,,,,,,7380.0,7380.0,,,,,,,325987.0,12088.0,16085.0,7216.0,7216.0,1642864.0
0422971567,2019,99157.0,,1803338.0,1868039.0,,,42917.0,1661263.0,,2637.0,,62064.0,,1868039.0,9233.0,621266.0,612033.0,,,1246773.0,552443.0,118505.0,62064.0,5258.0,,,570565.0,,,,,270597.0,67071.0,,,12994.0,,3175.0,,17979.0,,,,,,,,,,,,,,14102.0,14102.0,,,,,,,376114.0,25450.0,36378.0,18399.0,18399.0,1661263.0
0422971567,2020,99157.0,99157.0,1815698.0,1896443.0,,,42917.0,1673623.0,,2637.0,,78108.0,,1896443.0,6155.0,584526.0,578370.0,,,1311917.0,599115.0,110840.0,78108.0,,,,601961.0,,,,,282190.0,65593.0,,,12356.0,,2273.0,,9202.0,,,,,,,,,,,,,,7484.0,7484.0,,,,,,,376493.0,16352.0,21562.0,12359.0,12359.0,1673623.0
0422971567,2021,99157.0,99157.0,1783207.0,1975890.0,,,42917.0,1641132.0,,2637.0,,190046.0,,1975890.0,3077.0,575575.0,572497.0,,,1400315.0,621660.0,128878.0,190046.0,,,,649776.0,,,,,323537.0,38295.0,,,11862.0,,2911.0,,12500.0,,,,50000.0,50000.0,,,,,,,,,8686.0,8686.0,,,,,,,397928.0,24233.0,30009.0,17508.0,17508.0,1691132.0
0422971567,2022,99157.0,99157.0,1785858.0,1941966.0,,,42917.0,1643783.0,,2637.0,,153470.0,,1941966.0,,587791.0,587791.0,,,1354174.0,588463.0,86362.0,153470.0,,,,679348.0,,,,,220824.0,33006.0,,,12379.0,,2518.0,,26360.0,,,,50000.0,50000.0,,,,,,,,,7560.0,7560.0,,,,,,,340180.0,73970.0,79012.0,52651.0,52651.0,1693783.0
0422971567,2023,99157.0,99157.0,1784184.0,1941454.0,,,42917.0,1642109.0,,8637.0,,148632.0,,1941454.0,,621556.0,621556.0,,,1319897.0,599291.0,157382.0,132509.0,,16123.0,,563223.0,,,,,211350.0,39130.0,,6000.0,14448.0,,2691.0,,17910.0,,,,50000.0,50000.0,,,,,,,,,10066.0,10066.0,,,,,,,329791.0,58862.0,66236.0,48325.0,48325.0,1692109.0
0422971765,2013,180700.0,,2820103.0,7247268.0,,,2639403.0,,,,2167577.0,4427165.0,,7247268.0,,,2807396.0,,604.0,4439872.0,391090.0,3216694.0,2259587.0,2231.0,,,829251.0,6563688.0,,,1140685.0,1043215.0,376264.0,,,35073.0,,,,170321.0,,,20379.0,360000.0,,,,,9791204.0,,,,69028.0,6216.0,,,,,,,,,701304.0,550700.0,380379.0,380379.0,380379.0
0422971765,2014,180700.0,,2797771.0,6401312.0,,,2617071.0,,,,1885157.0,3603541.0,,6401312.0,,,2507329.0,,,3893982.0,434090.0,2579026.0,1718383.0,2496.0,,,878369.0,6014539.0,,,1160605.0,1085754.0,369421.0,,,29880.0,,,,197239.0,,,377667.0,400000.0,,,,,8862970.0,,429616.0,,74883.0,3694.0,,,,,,400000.0,,,707269.0,574907.0,377667.0,377667.0,377667.0
0422971765,2015,180700.0,,2812300.0,6876071.0,,,2631600.0,,,,1663811.0,4063771.0,,6876071.0,,,2321329.0,,,4554742.0,474090.0,2725237.0,2399960.0,3243.0,,,1352171.0,,,,,1202512.0,383608.0,,,13936.0,,,,140836.0,,,14528.0,300000.0,,,,,,,,,,5598.0,,,,,,,,2170603.0,570544.0,455365.0,314528.0,314528.0,314528.0
0422971765,2016,180700.0,,2780554.0,6880368.0,,,2599854.0,,,,1476957.0,4099813.0,,6880368.0,,2240475.0,2240475.0,,,4639892.0,1460175.0,2114569.0,2622855.0,4159.0,,,1060988.0,6043449.0,,,1192936.0,1261737.0,398212.0,,,34803.0,,,,169034.0,,5875.0,,405000.0,,,,,10022614.0,,-479471.0,,36950.0,5801.0,,,,,,37620.0,,,648952.0,542288.0,373254.0,367379.0,367379.0
0422971765,2017,180700.0,,2809467.0,6128299.0,,,2628767.0,,,,1130654.0,3318832.0,,6128299.0,,1953333.0,1953333.0,,,4174965.0,1546095.0,1503753.0,2188177.0,2869.0,,,1122247.0,4808132.0,,,1319695.0,1235803.0,404685.0,,,17597.0,,94690.0,,209039.0,,5875.0,23037.0,390000.0,,,,,8347699.0,,115309.0,,40912.0,4633.0,4633.0,,,,,,,,718008.0,627951.0,418912.0,413037.0,413037.0
0422971765,2018,180700.0,,2813127.0,6917827.0,,,2632427.0,,,,952460.0,4104700.0,,6917827.0,,1776727.0,1776727.0,,,5141100.0,2505154.0,2207224.0,3152239.0,3140.0,,,425581.0,5124447.0,,,1447617.0,1275239.0,406696.0,,,28763.0,,75184.0,,195442.0,,5875.0,,400000.0,,,,,7974262.0,,948809.0,,31016.0,2964.0,2964.0,,,,,2214.0,,,671322.0,599102.0,403660.0,397785.0,397785.0
0422971765,2019,180700.0,,2804162.0,7593281.0,,,2623462.0,,,,654780.0,4789118.0,,7593281.0,,1570986.0,1570986.0,,,6022295.0,1560661.0,3675459.0,4134338.0,3140.0,,,783033.0,5499280.0,,,1852209.0,1374758.0,382544.0,,,41509.0,,5723.0,,173953.0,,,396034.0,405000.0,,,,,10622805.0,,-936152.0,,32194.0,7166.0,7166.0,,,,,405000.0,,,568545.0,569988.0,396034.0,396034.0,396034.0
